icd9_code,icd10_code,approximate,no_map,combination,scenario,choice_list
73381,S92919P,1,0,0,0,0
73381,S99209P,1,0,0,0,0
73381,S99219P,1,0,0,0,0
73381,S99229P,1,0,0,0,0
73381,S99239P,1,0,0,0,0
73381,S99249P,1,0,0,0,0
73381,S99299P,1,0,0,0,0
73382,S0291XK,1,0,0,0,0
73382,S0292XK,1,0,0,0,0
73382,S12000K,1,0,0,0,0
73382,S12001K,1,0,0,0,0
73382,S12100K,1,0,0,0,0
73382,S12101K,1,0,0,0,0
73382,S12200K,1,0,0,0,0
73382,S12201K,1,0,0,0,0
73382,S12300K,1,0,0,0,0
73382,S12301K,1,0,0,0,0
73382,S12400K,1,0,0,0,0
73382,S12401K,1,0,0,0,0
73382,S12500K,1,0,0,0,0
73382,S12501K,1,0,0,0,0
73382,S12600K,1,0,0,0,0
73382,S12601K,1,0,0,0,0
73382,S229XXK,1,0,0,0,0
73382,S329XXK,1,0,0,0,0
73382,S42009K,1,0,0,0,0
73382,S42209K,1,0,0,0,0
73382,S4290XK,1,0,0,0,0
73382,S5290XK,1,0,0,0,0
73382,S5290XM,1,0,0,0,0
73382,S5290XN,1,0,0,0,0
73382,S6290XK,1,0,0,0,0
73382,S7290XK,1,0,0,0,0
73382,S7290XM,1,0,0,0,0
73382,S7290XN,1,0,0,0,0
73382,S8290XK,1,0,0,0,0
73382,S8290XM,1,0,0,0,0
73382,S8290XN,1,0,0,0,0
73382,S92819K,1,0,0,0,0
73382,S92909K,1,0,0,0,0
73382,S92919K,1,0,0,0,0
73382,S99209K,1,0,0,0,0
73382,S99219K,1,0,0,0,0
73382,S99229K,1,0,0,0,0
73382,S99239K,1,0,0,0,0
73382,S99249K,1,0,0,0,0
73382,S99299K,1,0,0,0,0
73390,M859,1,0,0,0,0
73390,M899,1,0,0,0,0
73390,M949,1,0,0,0,0
73391,M89129,1,0,0,0,0
73391,M89139,1,0,0,0,0
73391,M89159,1,0,0,0,0
73391,M89169,1,0,0,0,0
73391,M8918,1,0,0,0,0
73392,M9420,1,0,0,0,0
73393,M84369A,1,0,0,0,0
73394,M84376A,1,0,0,0,0
73394,M84379A,1,0,0,0,0
73395,M4840XA,1,0,0,0,0
73395,M4841XA,1,0,0,0,0
73395,M4842XA,1,0,0,0,0
73395,M4843XA,1,0,0,0,0
73395,M4844XA,1,0,0,0,0
73395,M4845XA,1,0,0,0,0
73395,M4846XA,1,0,0,0,0
73395,M4847XA,1,0,0,0,0
73395,M4848XA,1,0,0,0,0
73395,M8430XA,1,0,0,0,0
73395,M84319A,1,0,0,0,0
73395,M84329A,1,0,0,0,0
73395,M84339A,1,0,0,0,0
73395,M84343A,1,0,0,0,0
73395,M84373A,1,0,0,0,0
73395,M8438XA,1,0,0,0,0
73396,M84359A,1,0,0,0,0
73397,M84353A,1,0,0,0,0
73398,M84350A,1,0,0,0,0
73399,M8930,1,0,0,0,0
73399,M898X9,1,0,0,0,0
73399,M948X9,1,0,0,0,0
734,M2140,1,0,0,0,0
7350,M2010,1,0,0,0,0
7351,M2030,1,0,0,0,0
7352,M2020,1,0,0,0,0
7353,M2040,1,0,0,0,0
7354,M2040,1,0,0,0,0
7355,M205X9,1,0,0,0,0
7358,M205X9,1,0,0,0,0
7359,M2060,1,0,0,0,0
73600,M21939,1,0,0,0,0
73601,M21029,1,0,0,0,0
73602,M21129,1,0,0,0,0
73603,M21839,1,0,0,0,0
73604,M21839,1,0,0,0,0
73605,M21339,1,0,0,0,0
73606,M21519,1,0,0,0,0
73607,M21529,1,0,0,0,0
73609,M21839,1,0,0,0,0
7361,M20019,1,0,0,0,0
73620,M20009,1,0,0,0,0
73621,M20029,1,0,0,0,0
73622,M20039,1,0,0,0,0
73629,M20099,1,0,0,0,0
73630,M21959,1,0,0,0,0
73631,M21059,1,0,0,0,0
73632,M21159,1,0,0,0,0
73639,M21859,1,0,0,0,0
73641,M21069,1,0,0,0,0
73642,M21169,1,0,0,0,0
7365,M21869,1,0,0,0,0
7366,M21869,1,0,0,0,0
73670,M21969,1,0,0,0,0
73671,M21549,1,0,0,0,0
73672,M216X9,1,0,0,0,0
73673,M216X9,1,0,0,0,0
73674,M21539,1,0,0,0,0
73675,M216X9,1,0,0,0,0
73676,M216X9,1,0,0,0,0
73679,M216X9,1,0,0,0,0
73681,M21759,1,0,0,0,0
73681,M21769,1,0,0,0,0
73689,M2180,1,0,0,0,0
73689,M21969,1,0,0,0,0
7369,M2190,1,0,0,0,0
7370,M4000,1,0,0,0,0
73710,M4000,1,0,0,0,0
73710,M40209,1,0,0,0,0
73711,M962,0,0,0,0,0
73712,M963,0,0,0,0,0
73719,M40299,1,0,0,0,0
73720,M4040,1,0,0,0,0
73721,M964,1,0,0,0,0
73722,M964,1,0,0,0,0
73729,M4050,1,0,0,0,0
73730,M4120,1,0,0,0,0
73731,M4100,1,0,0,0,0
73732,M4100,1,0,0,0,0
73733,M965,0,0,0,0,0
73734,M4130,1,0,0,0,0
73739,M4180,1,0,0,0,0
73739,M419,1,0,0,0,0
73740,M438X9,1,0,0,0,0
73741,M4010,1,0,0,0,0
73742,M4050,1,0,0,0,0
73743,M4140,1,0,0,0,0
73743,M4150,1,0,0,0,0
7378,M438X9,1,0,0,0,0
7379,M438X9,1,0,0,0,0
7380,M950,0,0,0,0,0
73810,M952,1,0,0,0,0
73811,M8938,1,0,0,0,0
73812,M898X8,1,0,0,0,0
73819,M952,1,0,0,0,0
7382,M953,1,0,0,0,0
7383,M954,1,0,0,0,0
7384,M4300,1,0,0,0,0
7384,M4310,1,0,0,0,0
7385,M9983,1,0,0,0,0
7385,M9984,1,0,0,0,0
7386,M955,1,0,0,0,0
7387,M9510,1,0,0,0,0
7388,M958,1,0,0,0,0
7389,M959,1,0,0,0,0
7390,M9900,1,0,0,0,0
7391,M9901,1,0,0,0,0
7392,M9902,1,0,0,0,0
7393,M9903,1,0,0,0,0
7394,M9904,1,0,0,0,0
7395,M9905,1,0,0,0,0
7396,M9906,1,0,0,0,0
7397,M9907,1,0,0,0,0
7398,M9908,1,0,0,0,0
7399,M9909,1,0,0,0,0
7400,Q000,0,0,0,0,0
7401,Q001,0,0,0,0,0
7402,Q002,0,0,0,0,0
74100,Q054,1,0,0,0,0
74100,Q0702,1,0,0,0,0
74100,Q0703,1,0,0,0,0
74101,Q050,0,0,0,0,0
74102,Q051,0,0,0,0,0
74103,Q052,1,0,0,0,0
74190,Q058,1,0,0,0,0
74190,Q0701,1,0,0,0,0
74191,Q055,0,0,0,0,0
74192,Q056,0,0,0,0,0
74193,Q057,0,0,0,0,0
7420,Q019,1,0,0,0,0
7421,Q02,0,0,0,0,0
7422,Q041,1,0,0,0,0
7422,Q042,1,0,0,0,0
7422,Q043,1,0,0,0,0
7423,Q030,1,0,0,0,0
7423,Q031,1,0,0,0,0
7423,Q038,1,0,0,0,0
7424,Q045,1,0,0,0,0
7424,Q046,1,0,0,0,0
7424,Q048,1,0,0,0,0
74251,Q062,0,0,0,0,0
74253,Q064,0,0,0,0,0
74259,Q060,1,0,0,0,0
74259,Q061,1,0,0,0,0
74259,Q063,1,0,0,0,0
74259,Q068,1,0,0,0,0
7428,G901,1,0,0,0,0
7428,Q078,1,0,0,0,0
7429,Q079,1,0,0,0,0
74300,Q111,0,0,0,0,0
74303,Q110,0,0,0,0,0
74306,Q112,1,0,0,0,0
74310,Q112,1,0,0,0,0
74311,Q112,1,0,0,0,0
74312,Q112,1,0,0,0,0
74320,Q150,1,0,0,0,0
74321,Q150,1,0,0,0,0
74322,Q150,1,0,0,0,0
74330,Q120,1,0,0,0,0
74331,Q120,1,0,0,0,0
74332,Q120,1,0,0,0,0
74333,Q120,1,0,0,0,0
74334,Q120,1,0,0,0,0
74335,Q123,0,0,0,0,0
74336,Q124,1,0,0,0,0
74336,Q128,1,0,0,0,0
74337,Q121,0,0,0,0,0
74339,Q129,1,0,0,0,0
74341,Q134,1,0,0,0,0
74342,Q133,1,0,0,0,0
74343,Q133,1,0,0,0,0
74344,Q134,1,0,0,0,0
74344,Q1381,1,0,0,0,0
74344,Q150,1,0,0,0,0
74345,Q131,0,0,0,0,0
74346,Q130,1,0,0,0,0
74346,Q132,1,0,0,0,0
74347,Q135,1,0,0,0,0
74348,Q1389,1,0,0,0,0
74349,Q1389,1,0,0,0,0
74351,Q140,0,0,0,0,0
74352,Q148,1,0,0,0,0
74353,Q143,1,0,0,0,0
74354,Q148,1,0,0,0,0
74355,Q148,1,0,0,0,0
74356,Q141,1,0,0,0,0
74357,Q142,1,0,0,0,0
74358,Q148,1,0,0,0,0
74359,Q148,1,0,0,0,0
74361,Q100,0,0,0,0,0
74362,Q101,1,0,0,0,0
74362,Q102,1,0,0,0,0
74362,Q103,1,0,0,0,0
74363,Q103,1,0,0,0,0
74364,Q106,1,0,0,0,0
74365,Q104,1,0,0,0,0
74365,Q106,1,0,0,0,0
74366,Q107,1,0,0,0,0
74369,Q103,1,0,0,0,0
74369,Q106,1,0,0,0,0
74369,Q107,1,0,0,0,0
7438,Q113,1,0,0,0,0
7438,Q158,1,0,0,0,0
7439,Q159,0,0,0,0,0
74400,Q169,1,0,0,0,0
74401,Q160,0,0,0,0,0
74402,Q161,1,0,0,0,0
74403,Q164,0,0,0,0,0
74404,Q163,0,0,0,0,0
74405,Q165,0,0,0,0,0
74409,Q169,1,0,0,0,0
7441,Q170,0,0,0,0,0
74421,Q178,1,0,0,0,0
74422,Q171,0,0,0,0,0
74423,Q172,0,0,0,0,0
74424,Q162,1,0,0,0,0
74429,Q173,1,0,0,0,0
74429,Q174,1,0,0,0,0
74429,Q175,1,0,0,0,0
74429,Q178,1,0,0,0,0
7443,Q179,0,0,0,0,0
74441,Q180,1,0,0,0,0
74442,Q180,1,0,0,0,0
74443,Q182,1,0,0,0,0
74446,Q181,1,0,0,0,0
74447,Q181,1,0,0,0,0
74449,Q182,1,0,0,0,0
7445,Q183,0,0,0,0,0
74481,Q186,0,0,0,0,0
74482,Q187,0,0,0,0,0
74483,Q184,0,0,0,0,0
74484,Q185,0,0,0,0,0
74489,Q188,0,0,0,0,0
7449,Q189,0,0,0,0,0
7450,Q200,0,0,0,0,0
74510,Q203,1,0,0,0,0
74511,Q201,0,0,0,0,0
74512,Q205,1,0,0,0,0
74519,Q203,1,0,0,0,0
74519,Q208,1,0,0,0,0
7452,Q213,0,0,0,0,0
7453,Q204,0,0,0,0,0
7454,I2783,1,0,0,0,0
7454,Q210,1,0,0,0,0
7455,Q211,0,0,0,0,0
74560,Q212,1,0,0,0,0
74561,Q212,1,0,0,0,0
74569,Q212,1,0,0,0,0
7457,Q208,1,0,0,0,0
7458,Q208,1,0,0,0,0
7458,Q218,1,0,0,0,0
7459,Q219,0,0,0,0,0
74600,Q223,1,0,0,0,0
74601,Q220,0,0,0,0,0
74602,Q221,0,0,0,0,0
74609,Q222,1,0,0,0,0
7461,Q229,1,0,0,0,0
7462,Q225,0,0,0,0,0
7463,Q230,0,0,0,0,0
7464,Q231,0,0,0,0,0
7465,Q232,0,0,0,0,0
7466,Q233,0,0,0,0,0
7467,Q234,0,0,0,0,0
74681,Q244,0,0,0,0,0
74682,Q242,0,0,0,0,0
74683,Q243,0,0,0,0,0
74684,Q248,1,0,0,0,0
74685,Q245,1,0,0,0,0
74686,Q246,0,0,0,0,0
74687,Q240,1,0,0,0,0
74687,Q241,1,0,0,0,0
74687,Q248,1,0,0,0,0
74689,Q238,1,0,0,0,0
74689,Q248,1,0,0,0,0
7469,Q209,1,0,0,0,0
7469,Q249,1,0,0,0,0
7470,Q250,0,0,0,0,0
74710,Q251,0,0,0,0,0
74711,Q2521,0,0,0,0,0
74720,Q2540,1,0,0,0,0
74721,Q2545,1,0,0,0,0
74721,Q2546,1,0,0,0,0
74721,Q2547,1,0,0,0,0
74722,Q2529,1,0,0,0,0
74722,Q253,1,0,0,0,0
74729,Q2541,1,0,0,0,0
74729,Q2542,1,0,0,0,0
74729,Q2543,1,0,0,0,0
74729,Q2544,1,0,0,0,0
74729,Q2548,1,0,0,0,0
74729,Q2549,1,0,0,0,0
74731,Q255,1,0,0,0,0
74731,Q2571,1,0,0,0,0
74732,Q2572,0,0,0,0,0
74739,Q256,1,0,0,0,0
74739,Q2579,1,0,0,0,0
74740,Q269,1,0,0,0,0
74741,Q262,0,0,0,0,0
74742,Q263,1,0,0,0,0
74749,Q260,1,0,0,0,0
74749,Q261,1,0,0,0,0
74749,Q268,1,0,0,0,0
7475,Q270,0,0,0,0,0
74760,Q279,1,0,0,0,0
74761,Q265,1,0,0,0,0
74762,Q272,1,0,0,0,0
74763,Q2731,0,0,0,0,0
74764,Q2732,0,0,0,0,0
74769,Q278,1,0,0,0,0
74781,Q282,1,0,0,0,0
74781,Q283,1,0,0,0,0
74782,Q279,1,0,0,0,0
74783,P2930,1,0,0,0,0
74783,P2938,1,0,0,0,0
74789,Q288,1,0,0,0,0
7479,Q289,0,0,0,0,0
7480,Q300,0,0,0,0,0
7481,Q301,1,0,0,0,0
7481,Q302,1,0,0,0,0
7481,Q308,1,0,0,0,0
7482,Q310,0,0,0,0,0
7483,Q311,1,0,0,0,0
7483,Q313,1,0,0,0,0
7483,Q318,1,0,0,0,0
7483,Q321,1,0,0,0,0
7483,Q324,1,0,0,0,0
7484,Q330,0,0,0,0,0
7485,Q332,1,0,0,0,0
7485,Q333,1,0,0,0,0
7485,Q336,1,0,0,0,0
74860,Q339,0,0,0,0,0
74861,Q334,0,0,0,0,0
74869,Q331,1,0,0,0,0
74869,Q335,1,0,0,0,0
74869,Q338,1,0,0,0,0
7488,Q340,1,0,0,0,0
7488,Q341,1,0,0,0,0
7488,Q348,1,0,0,0,0
7489,Q349,0,0,0,0,0
74900,Q359,1,0,0,0,0
74901,Q359,1,0,0,0,0
74902,Q357,1,0,0,0,0
74902,Q359,1,0,0,0,0
74903,Q359,1,0,0,0,0
74904,Q359,1,0,0,0,0
74910,Q369,1,0,0,0,0
74911,Q369,1,0,0,0,0
74912,Q369,1,0,0,0,0
74913,Q360,1,0,0,0,0
74914,Q360,1,0,0,0,0
74920,Q379,1,0,0,0,0
74921,Q379,1,0,0,0,0
74922,Q379,1,0,0,0,0
74923,Q378,1,0,0,0,0
74924,Q378,1,0,0,0,0
74925,Q379,1,0,0,0,0
7500,Q381,0,0,0,0,0
75010,Q383,1,0,0,0,0
75011,Q383,1,0,0,0,0
75012,Q383,1,0,0,0,0
75013,Q383,1,0,0,0,0
75015,Q382,0,0,0,0,0
75016,Q383,1,0,0,0,0
75019,Q383,1,0,0,0,0
75021,Q384,1,0,0,0,0
75022,Q384,1,0,0,0,0
75023,Q384,1,0,0,0,0
75024,Q384,1,0,0,0,0
75025,Q380,1,0,0,0,0
75026,Q386,1,0,0,0,0
75027,Q387,0,0,0,0,0
75029,Q388,0,0,0,0,0
7503,Q390,1,0,0,0,0
7503,Q391,1,0,0,0,0
7503,Q392,1,0,0,0,0
7503,Q393,1,0,0,0,0
7503,Q394,1,0,0,0,0
7504,Q395,1,0,0,0,0
7504,Q396,1,0,0,0,0
7504,Q398,1,0,0,0,0
7505,Q400,0,0,0,0,0
7506,Q401,0,0,0,0,0
7507,Q395,1,0,0,0,0
7507,Q402,1,0,0,0,0
7508,Q408,0,0,0,0,0
7509,Q385,1,0,0,0,0
7509,Q409,1,0,0,0,0
7510,Q430,0,0,0,0,0
7511,Q419,1,0,0,0,0
7512,Q429,1,0,0,0,0
7513,Q431,1,0,0,0,0
7514,Q433,0,0,0,0,0
7515,Q434,1,0,0,0,0
7515,Q435,1,0,0,0,0
7515,Q437,1,0,0,0,0
7515,Q438,1,0,0,0,0
75160,Q441,1,0,0,0,0
75160,Q445,1,0,0,0,0
75160,Q447,1,0,0,0,0
75161,Q442,1,0,0,0,0
75161,Q443,1,0,0,0,0
75162,Q446,0,0,0,0,0
75169,Q441,1,0,0,0,0
75169,Q444,1,0,0,0,0
75169,Q445,1,0,0,0,0
75169,Q447,1,0,0,0,0
7517,Q450,1,0,0,0,0
7517,Q451,1,0,0,0,0
7517,Q453,1,0,0,0,0
7518,Q458,0,0,0,0,0
7519,Q459,0,0,0,0,0
7520,Q5001,1,0,0,0,0
7520,Q5002,1,0,0,0,0
7520,Q5031,1,0,0,0,0
7520,Q5032,1,0,0,0,0
7520,Q5039,1,0,0,0,0
75210,Q506,1,0,0,0,0
75211,Q504,1,0,0,0,0
75211,Q505,1,0,0,0,0
75219,Q506,1,0,0,0,0
7522,Q5110,1,0,0,0,0
7522,Q512,1,0,0,0,0
75231,Q510,1,0,0,0,0
75232,Q51811,0,0,0,0,0
75233,Q514,0,0,0,0,0
75234,Q513,0,0,0,0,0
75235,Q512,1,0,0,0,0
75236,Q51810,0,0,0,0,0
75239,Q51818,1,0,0,0,0
75240,Q529,1,0,0,0,0
75241,Q516,1,0,0,0,0
75241,Q524,1,0,0,0,0
75242,Q523,0,0,0,0,0
75243,Q515,1,0,0,0,0
75244,Q51820,0,0,0,0,0
75245,Q520,0,0,0,0,0
75246,Q5211,0,0,0,0,0
75247,Q52120,1,0,0,0,0
75247,Q52121,1,0,0,0,0
75247,Q52122,1,0,0,0,0
75247,Q52123,1,0,0,0,0
75247,Q52124,1,0,0,0,0
75247,Q52129,1,0,0,0,0
75249,Q510,1,0,0,0,0
75249,Q515,1,0,0,0,0
75249,Q51821,1,0,0,0,0
75249,Q51828,1,0,0,0,0
75249,Q5210,1,0,0,0,0
75249,Q522,1,0,0,0,0
75249,Q524,1,0,0,0,0
75249,Q525,1,0,0,0,0
75249,Q526,1,0,0,0,0
75249,Q5270,1,0,0,0,0
75249,Q5271,1,0,0,0,0
75249,Q5279,1,0,0,0,0
75249,Q528,1,0,0,0,0
75251,Q5313,1,0,0,0,0
75251,Q539,1,0,0,0,0
75252,Q5522,0,0,0,0,0
75261,Q549,1,0,0,0,0
75262,Q640,0,0,0,0,0
75263,Q544,0,0,0,0,0
75264,Q5562,0,0,0,0,0
75265,Q5564,0,0,0,0,0
75269,Q5563,1,0,0,0,0
75269,Q5569,1,0,0,0,0
7527,Q563,1,0,0,0,0
7527,Q564,1,0,0,0,0
75281,Q5523,0,0,0,0,0
75289,Q528,1,0,0,0,0
75289,Q550,1,0,0,0,0
75289,Q551,1,0,0,0,0
75289,Q5521,1,0,0,0,0
75289,Q5529,1,0,0,0,0
75289,Q553,1,0,0,0,0
75289,Q558,1,0,0,0,0
7529,Q529,1,0,0,0,0
7529,Q559,1,0,0,0,0
7530,Q602,1,0,0,0,0
7530,Q605,1,0,0,0,0
75310,Q6100,1,0,0,0,0
75310,Q619,1,0,0,0,0
75311,Q6101,0,0,0,0,0
75312,Q613,0,0,0,0,0
75313,Q612,0,0,0,0,0
75314,Q6119,1,0,0,0,0
75315,Q614,0,0,0,0,0
75316,Q615,1,0,0,0,0
75317,Q615,1,0,0,0,0
75319,Q6102,1,0,0,0,0
75319,Q618,1,0,0,0,0
75320,Q6239,1,0,0,0,0
75321,Q6211,1,0,0,0,0
75322,Q6212,1,0,0,0,0
75323,Q6231,1,0,0,0,0
75329,Q6210,1,0,0,0,0
75329,Q6211,1,0,0,0,0
7533,Q630,1,0,0,0,0
7533,Q631,1,0,0,0,0
7533,Q632,1,0,0,0,0
7533,Q633,1,0,0,0,0
7533,Q638,1,0,0,0,0
7534,Q624,1,0,0,0,0
7534,Q625,1,0,0,0,0
7534,Q6261,1,0,0,0,0
7534,Q6262,1,0,0,0,0
7534,Q6263,1,0,0,0,0
7534,Q628,1,0,0,0,0
7535,Q6410,1,0,0,0,0
7535,Q6419,1,0,0,0,0
7536,Q642,1,0,0,0,0
7536,Q6431,1,0,0,0,0
7536,Q6432,1,0,0,0,0
7536,Q6433,1,0,0,0,0
7536,Q6439,1,0,0,0,0
7537,Q644,0,0,0,0,0
7538,Q645,1,0,0,0,0
7538,Q646,1,0,0,0,0
7538,Q6471,1,0,0,0,0
7538,Q6473,1,0,0,0,0
7538,Q6474,1,0,0,0,0
7538,Q6475,1,0,0,0,0
7538,Q6479,1,0,0,0,0
7539,Q649,1,0,0,0,0
7540,Q670,1,0,0,0,0
7540,Q671,1,0,0,0,0
7540,Q672,1,0,0,0,0
7540,Q673,1,0,0,0,0
7540,Q674,1,0,0,0,0
7541,Q680,0,0,0,0,0
7542,Q675,1,0,0,0,0
7542,Q763,1,0,0,0,0
7542,Q76425,1,0,0,0,0
7542,Q76426,1,0,0,0,0
7542,Q76427,1,0,0,0,0
7542,Q76428,1,0,0,0,0
75430,Q6500,1,0,0,0,0
75431,Q651,0,0,0,0,0
75432,Q6530,1,0,0,0,0
75433,Q654,0,0,0,0,0
75435,Q6501,1,0,1,1,1
75435,Q6502,1,0,1,2,1
75435,Q6531,1,0,1,2,2
75435,Q6532,1,0,1,1,2
75440,Q682,1,0,0,0,0
75441,Q682,1,0,0,0,0
75442,Q683,0,0,0,0,0
75443,Q684,0,0,0,0,0
75444,Q685,0,0,0,0,0
75450,Q660,1,0,0,0,0
75451,Q660,1,0,0,0,0
75452,Q6621,0,0,0,0,0
75453,Q6622,0,0,0,0,0
75459,Q661,1,0,0,0,0
75459,Q663,1,0,0,0,0
75460,Q664,1,0,0,0,0
75461,Q6650,1,0,0,0,0
75461,Q6680,1,0,0,0,0
75462,Q664,1,0,0,0,0
75469,Q666,0,0,0,0,0
75470,Q6689,1,0,0,0,0
75471,Q667,0,0,0,0,0
75479,Q6689,1,0,0,0,0
75481,Q676,0,0,0,0,0
75482,Q677,0,0,0,0,0
75489,Q678,1,0,0,0,0
75489,Q681,1,0,0,0,0
75489,Q743,1,0,0,0,0
75500,Q699,1,0,0,0,0
75501,Q690,1,0,0,0,0
75501,Q691,1,0,0,0,0
75502,Q692,0,0,0,0,0
75510,Q704,1,0,0,0,0
75510,Q709,1,0,0,0,0
75511,Q7010,1,0,0,0,0
75512,Q7000,1,0,0,0,0
75513,Q7030,1,0,0,0,0
75514,Q7020,1,0,0,0,0
75520,Q71899,1,0,0,0,0
75520,Q7190,1,0,0,0,0
75521,Q7100,1,0,0,0,0
75522,Q7100,1,0,0,0,0
75523,Q7110,1,0,0,0,0
75524,Q7110,1,0,0,0,0
75525,Q7120,1,0,0,0,0
75526,Q7140,1,0,0,0,0
75527,Q7150,1,0,0,0,0
75528,Q7130,1,0,0,0,0
75529,Q7130,1,0,0,0,0
75530,Q72899,1,0,0,0,0
75531,Q7200,1,0,0,0,0
75532,Q72899,1,0,0,0,0
75533,Q7210,1,0,0,0,0
75534,Q7240,1,0,0,0,0
75535,Q7220,1,0,0,0,0
75536,Q7250,1,0,0,0,0
75537,Q7260,1,0,0,0,0
75538,Q7230,1,0,0,0,0
75538,Q7270,1,0,0,0,0
75539,Q7230,1,0,0,0,0
75539,Q7270,1,0,0,0,0
7554,Q730,1,0,0,0,0
7554,Q731,1,0,0,0,0
7554,Q738,1,0,0,0,0
75550,Q749,1,0,0,0,0
75551,Q688,1,0,0,0,0
75552,Q688,1,0,0,0,0
75553,Q740,1,0,0,0,0
75554,Q740,1,0,0,0,0
75555,Q870,1,0,0,0,0
75556,Q740,1,0,0,0,0
75557,Q740,1,0,0,0,0
75558,Q7160,1,0,0,0,0
75559,Q740,1,0,0,0,0
75560,Q742,1,0,0,0,0
75561,Q6581,0,0,0,0,0
75562,Q6582,0,0,0,0,0
75563,Q6589,1,0,0,0,0
75564,Q682,1,0,0,0,0
75564,Q741,1,0,0,0,0
75565,Q742,1,0,0,0,0
75566,Q6689,1,0,0,0,0
75567,Q6689,1,0,0,0,0
75569,Q742,1,0,0,0,0
7558,Q748,0,0,0,0,0
7559,Q749,1,0,0,0,0
7560,Q750,1,0,0,0,0
7560,Q752,1,0,0,0,0
7560,Q759,1,0,0,0,0
75610,Q7649,1,0,0,0,0
75611,Q762,1,0,0,0,0
75612,Q762,1,0,0,0,0
75613,Q7649,1,0,0,0,0
75614,Q7649,1,0,0,0,0
75615,Q7649,1,0,0,0,0
75616,Q761,0,0,0,0,0
75617,Q760,0,0,0,0,0
75619,Q76419,1,0,0,0,0
75619,Q7649,1,0,0,0,0
7562,Q765,0,0,0,0,0
7563,Q766,1,0,0,0,0
7563,Q767,1,0,0,0,0
7563,Q772,1,0,0,0,0
7564,Q771,1,0,0,0,0
7564,Q774,1,0,0,0,0
7564,Q778,1,0,0,0,0
7564,Q784,1,0,0,0,0
75650,Q789,1,0,0,0,0
75651,Q780,0,0,0,0,0
75652,Q782,0,0,0,0,0
75653,Q788,1,0,0,0,0
75654,Q781,0,0,0,0,0
75655,Q776,0,0,0,0,0
75656,Q783,1,0,0,0,0
75659,Q788,1,0,0,0,0
7566,Q790,1,0,0,0,0
7566,Q791,1,0,0,0,0
75670,Q7959,1,0,0,0,0
75671,Q794,1,0,0,0,0
75671,Q7951,1,0,0,0,0
75672,Q792,0,0,0,0,0
75673,Q793,0,0,0,0,0
75679,Q7959,1,0,0,0,0
75681,Q798,1,0,0,0,0
75682,Q798,1,0,0,0,0
75683,Q796,0,0,0,0,0
75689,Q798,1,0,0,0,0
7569,Q688,1,0,0,0,0
7569,Q798,1,0,0,0,0
7569,Q799,1,0,0,0,0
7570,Q820,0,0,0,0,0
7571,Q803,1,0,0,0,0
7571,Q804,1,0,0,0,0
7571,Q809,1,0,0,0,0
7572,Q828,1,0,0,0,0
75731,Q824,0,0,0,0,0
75732,Q825,1,0,0,0,0
75733,Q821,1,0,0,0,0
75733,Q822,1,0,0,0,0
75739,Q819,1,0,0,0,0
75739,Q826,1,0,0,0,0
75739,Q828,1,0,0,0,0
7574,Q840,1,0,0,0,0
7574,Q841,1,0,0,0,0
7574,Q842,1,0,0,0,0
7575,Q843,1,0,0,0,0
7575,Q844,1,0,0,0,0
7575,Q845,1,0,0,0,0
7575,Q846,1,0,0,0,0
7576,Q830,1,0,0,0,0
7576,Q831,1,0,0,0,0
7576,Q832,1,0,0,0,0
7576,Q833,1,0,0,0,0
7576,Q838,1,0,0,0,0
7578,Q848,0,0,0,0,0
7579,Q849,0,0,0,0,0
7580,Q909,1,0,0,0,0
7581,Q917,1,0,0,0,0
7582,Q913,1,0,0,0,0
75831,Q934,0,0,0,0,0
75832,Q9381,0,0,0,0,0
75833,Q9388,0,0,0,0,0
75839,Q933,1,0,0,0,0
75839,Q937,1,0,0,0,0
75839,Q9389,1,0,0,0,0
7584,Q950,1,0,0,0,0
7585,Q928,1,0,0,0,0
7586,Q969,1,0,0,0,0
7587,Q984,1,0,0,0,0
75881,Q970,1,0,0,0,0
75881,Q971,1,0,0,0,0
75881,Q972,1,0,0,0,0
75881,Q978,1,0,0,0,0
75881,Q985,1,0,0,0,0
75881,Q987,1,0,0,0,0
75881,Q988,1,0,0,0,0
75881,Q998,1,0,0,0,0
75889,Q998,1,0,0,0,0
7589,Q999,0,0,0,0,0
7590,Q8901,1,0,0,0,0
7590,Q8909,1,0,0,0,0
7591,Q891,0,0,0,0,0
7592,Q892,0,0,0,0,0
7593,Q893,0,0,0,0,0
7594,Q894,0,0,0,0,0
7595,Q851,0,0,0,0,0
7596,Q858,1,0,0,0,0
7597,Q897,0,0,0,0,0
75981,Q871,1,0,0,0,0
75982,Q8740,1,0,0,0,0
75983,Q992,0,0,0,0,0
75989,E7871,1,0,0,0,0
75989,E7872,1,0,0,0,0
75989,Q872,1,0,0,0,0
75989,Q873,1,0,0,0,0
75989,Q875,1,0,0,0,0
75989,Q8781,1,0,0,0,0
75989,Q8782,1,0,0,0,0
75989,Q8789,1,0,0,0,0
75989,Q898,1,0,0,0,0
7599,Q899,0,0,0,0,0
7600,P000,0,0,0,0,0
7601,P001,0,0,0,0,0
7602,P002,1,0,0,0,0
7603,P003,1,0,0,0,0
7604,P004,0,0,0,0,0
7605,P005,0,0,0,0,0
76061,P007,1,0,0,0,0
76062,P007,1,0,0,0,0
